order_id,restaurant_name,city,order_time,delivery_time,order_value,rating,distance_km,traffic_level,payment_mode,customer_type,prep_time_min,expected_time_min,delivery_duration_min,delivery_status
1183,Spice Hub,Mumbai,2024-04-08 14:48:00,2024-04-08 15:36:00,597,3.3,7.3,Medium,Wallet,Returning,14,43,48,Late
1184,Quick Eats,Bangalore,2024-04-14 14:25:00,2024-04-14 14:56:00,287,4.2,2.4,Medium,Cash,Returning,14,23,31,Late
1185,Quick Eats,Hyderabad,2024-04-02 20:26:00,2024-04-02 21:23:00,549,4.5,4.8,High,Card,Returning,24,43,57,Late
1186,Royal Kitchen,Pune,2024-04-13 13:44:00,2024-04-13 14:38:00,536,4.7,8.2,High,Cash,Premium,10,42,54,Late
1187,Spice Hub,Delhi,2024-04-10 16:54:00,2024-04-10 17:48:00,547,4.0,8.6,Low,Wallet,New,17,51,54,Late
1188,Urban Food,Pune,2024-04-08 20:34:00,2024-04-08 21:25:00,192,3.7,8.4,Medium,Card,Returning,13,46,51,Late
1189,Royal Kitchen,Pune,2024-04-04 16:21:00,2024-04-04 17:00:00,409,4.6,4.4,Low,Wallet,Returning,20,37,39,Late
1190,Urban Food,Mumbai,2024-04-05 17:02:00,2024-04-05 17:56:00,174,4.6,5.9,High,Wallet,New,14,37,54,Late
1191,Royal Kitchen,Mumbai,2024-04-01 19:49:00,2024-04-01 20:47:00,504,4.7,10.0,Medium,Card,Premium,11,51,58,Late
1192,Urban Food,Bangalore,2024-04-04 23:01:00,2024-04-05 00:22:00,229,4.0,11.1,High,UPI,New,23,67,81,Late
1193,Royal Kitchen,Mumbai,2024-04-02 14:25:00,2024-04-02 15:07:00,331,4.2,4.5,Low,Cash,New,19,37,42,Late
1194,Urban Food,Hyderabad,2024-04-15 14:11:00,2024-04-15 14:46:00,275,4.3,5.1,Low,UPI,Premium,12,32,35,Late
1195,Tasty Bites,Mumbai,2024-04-07 17:30:00,2024-04-07 18:36:00,281,4.4,8.8,High,UPI,Returning,15,50,66,Late
1196,Royal Kitchen,Hyderabad,2024-04-09 22:57:00,2024-04-09 23:44:00,470,3.5,5.1,High,Wallet,New,16,36,47,Late
1197,Royal Kitchen,Hyderabad,2024-04-11 23:46:00,2024-04-12 00:38:00,177,3.5,5.7,High,UPI,Returning,20,42,52,Late
1198,Urban Food,Mumbai,2024-04-02 22:43:00,2024-04-02 23:53:00,469,3.8,10.8,Medium,Wallet,Returning,18,61,70,Late
1199,Spice Hub,Bangalore,2024-04-08 20:37:00,2024-04-08 20:59:00,481,3.2,2.7,Low,UPI,Premium,11,21,22,Late
1200,Food Palace,Bangalore,2024-04-07 13:22:00,2024-04-07 14:15:00,395,4.3,8.1,Low,UPI,Premium,16,48,53,Late
1201,Spice Hub,Delhi,2024-04-05 14:32:00,2024-04-05 15:20:00,333,3.3,4.7,Low,Card,New,25,43,48,Late
1202,Urban Food,Bangalore,2024-04-14 18:27:00,2024-04-14 19:20:00,574,3.8,5.5,High,Card,Returning,20,42,53,Late
1203,Food Palace,Bangalore,2024-04-03 18:38:00,2024-04-03 19:37:00,245,4.3,8.4,Low,Wallet,Returning,23,56,59,Late
1204,Royal Kitchen,Bangalore,2024-04-10 23:06:00,2024-04-10 23:39:00,432,3.6,5.0,Low,Card,Premium,13,33,33,On-time
1205,Spice Hub,Hyderabad,2024-04-08 21:48:00,2024-04-08 23:08:00,327,4.0,11.9,High,Wallet,New,13,60,80,Late
1206,Quick Eats,Hyderabad,2024-04-05 23:26:00,2024-04-06 00:20:00,382,3.5,8.6,Low,Cash,Premium,17,51,54,Late
1207,Urban Food,Pune,2024-04-02 15:50:00,2024-04-02 16:48:00,460,3.2,6.3,Medium,UPI,Returning,23,48,58,Late
1208,Royal Kitchen,Bangalore,2024-04-13 13:32:00,2024-04-13 14:26:00,235,4.9,6.6,Medium,Cash,Returning,18,44,54,Late
1209,Tasty Bites,Bangalore,2024-04-15 16:02:00,2024-04-15 16:33:00,504,3.3,5.2,Low,UPI,New,10,30,31,Late
1210,Tasty Bites,Hyderabad,2024-04-03 19:27:00,2024-04-03 19:55:00,415,3.9,1.3,Low,Card,Returning,22,27,28,Late
1211,Royal Kitchen,Bangalore,2024-04-07 12:40:00,2024-04-07 13:14:00,562,3.2,2.8,Medium,Cash,Premium,15,26,34,Late
1212,Tasty Bites,Hyderabad,2024-04-04 11:45:00,2024-04-04 12:40:00,395,4.0,9.3,Low,UPI,Returning,13,50,55,Late
1213,Urban Food,Delhi,2024-04-04 11:05:00,2024-04-04 11:44:00,421,4.8,4.2,Low,UPI,Returning,23,39,39,On-time
1214,Quick Eats,Mumbai,2024-04-12 18:58:00,2024-04-12 19:29:00,480,4.9,2.3,Low,Cash,Premium,22,31,31,On-time
1215,Royal Kitchen,Mumbai,2024-04-11 22:22:00,2024-04-11 23:02:00,559,4.8,4.5,Low,Wallet,Premium,17,35,40,Late
1216,Food Palace,Delhi,2024-04-14 13:46:00,2024-04-14 14:44:00,126,4.7,7.6,Medium,UPI,Premium,18,48,58,Late
1217,Tasty Bites,Pune,2024-04-01 20:37:00,2024-04-01 21:40:00,574,3.7,11.8,Low,UPI,Premium,13,60,63,Late
1218,Quick Eats,Pune,2024-04-05 14:57:00,2024-04-05 15:55:00,353,3.9,11.6,Low,Cash,New,12,58,58,On-time
1219,Tasty Bites,Mumbai,2024-04-08 22:01:00,2024-04-08 22:41:00,591,3.8,5.2,Medium,Wallet,New,12,32,40,Late
1220,Royal Kitchen,Pune,2024-04-07 16:56:00,2024-04-07 17:54:00,192,3.5,7.0,Medium,UPI,Premium,24,52,58,Late
1221,Tasty Bites,Pune,2024-04-10 20:38:00,2024-04-10 21:21:00,277,4.2,7.1,Low,UPI,Premium,13,41,43,Late
1222,Urban Food,Hyderabad,2024-04-09 21:16:00,2024-04-09 22:13:00,115,4.7,9.4,Low,Cash,New,16,53,57,Late
1223,Quick Eats,Pune,2024-04-14 15:07:00,2024-04-14 15:42:00,170,3.7,5.8,Low,UPI,New,10,33,35,Late
1224,Food Palace,Pune,2024-04-05 17:12:00,2024-04-05 17:53:00,382,3.6,3.9,Low,UPI,Returning,21,36,41,Late
1225,Royal Kitchen,Delhi,2024-04-13 17:27:00,2024-04-13 18:08:00,228,3.8,1.6,High,Wallet,Premium,22,28,41,Late
1226,Food Palace,Mumbai,2024-04-02 19:50:00,2024-04-02 20:37:00,506,4.9,4.0,High,Card,Returning,19,35,47,Late
1227,Food Palace,Bangalore,2024-04-07 19:47:00,2024-04-07 20:44:00,155,3.8,7.1,Medium,Wallet,Returning,20,48,57,Late
1228,Quick Eats,Bangalore,2024-04-10 15:23:00,2024-04-10 16:21:00,185,3.5,7.4,High,Wallet,New,12,41,58,Late
1229,Spice Hub,Hyderabad,2024-04-07 14:38:00,2024-04-07 15:38:00,115,4.3,5.9,High,Card,Premium,21,44,60,Late
1230,Spice Hub,Mumbai,2024-04-13 12:22:00,2024-04-13 13:00:00,436,3.9,6.4,Low,Card,Returning,12,37,38,Late
1231,Tasty Bites,Delhi,2024-04-02 10:20:00,2024-04-02 11:32:00,209,4.8,11.9,High,UPI,Returning,10,57,72,Late
1232,Urban Food,Hyderabad,2024-04-09 11:24:00,2024-04-09 12:20:00,211,4.2,7.9,Medium,Card,New,16,47,56,Late
1233,Spice Hub,Hyderabad,2024-04-10 22:55:00,2024-04-10 23:57:00,557,3.6,7.8,High,Card,Premium,12,43,62,Late
1234,Royal Kitchen,Bangalore,2024-04-14 15:12:00,2024-04-14 15:47:00,355,3.3,5.3,Low,Wallet,Returning,11,32,35,Late
1235,Spice Hub,Delhi,2024-04-02 17:10:00,2024-04-02 18:13:00,296,4.2,6.2,High,Wallet,New,20,44,63,Late
1236,Food Palace,Hyderabad,2024-04-01 20:50:00,2024-04-01 21:31:00,245,4.9,3.5,High,Cash,Returning,10,24,41,Late
1237,Food Palace,Bangalore,2024-04-15 18:02:00,2024-04-15 19:01:00,340,4.5,11.0,Medium,Cash,Premium,10,54,59,Late
1238,Spice Hub,Bangalore,2024-04-06 22:22:00,2024-04-06 23:10:00,496,4.8,6.9,Medium,Card,Returning,12,39,48,Late
1239,Tasty Bites,Bangalore,2024-04-05 21:29:00,2024-04-05 21:58:00,580,4.6,2.4,Medium,Cash,Returning,13,22,29,Late
1240,Quick Eats,Pune,2024-04-01 23:00:00,2024-04-01 23:24:00,541,4.6,2.4,Low,Cash,New,13,22,24,Late
1241,Royal Kitchen,Bangalore,2024-04-02 13:46:00,2024-04-02 14:22:00,544,4.8,4.0,Medium,UPI,New,10,26,36,Late
1242,Spice Hub,Delhi,2024-04-01 14:04:00,2024-04-01 15:19:00,413,3.5,11.4,Medium,Cash,New,20,65,75,Late
1243,Urban Food,Delhi,2024-04-10 17:07:00,2024-04-10 17:52:00,485,5.0,6.1,Low,UPI,New,20,44,45,Late
1244,Quick Eats,Bangalore,2024-04-02 18:33:00,2024-04-02 19:28:00,350,4.8,6.3,Low,Wallet,Premium,25,50,55,Late
1245,Tasty Bites,Delhi,2024-04-02 14:49:00,2024-04-02 15:38:00,385,3.9,7.5,Medium,Wallet,New,12,42,49,Late
1246,Food Palace,Mumbai,2024-04-08 10:13:00,2024-04-08 10:48:00,519,3.6,4.1,Low,Cash,New,16,32,35,Late
1247,Urban Food,Mumbai,2024-04-06 13:52:00,2024-04-06 15:03:00,462,3.9,9.4,High,Wallet,New,20,57,71,Late
1248,Urban Food,Mumbai,2024-04-04 15:24:00,2024-04-04 16:14:00,196,4.1,6.6,Medium,Cash,New,16,42,50,Late
1249,Spice Hub,Delhi,2024-04-11 14:55:00,2024-04-11 15:49:00,336,4.8,7.4,High,Wallet,New,13,42,54,Late
1250,Spice Hub,Pune,2024-04-15 17:11:00,2024-04-15 18:16:00,438,3.9,11.8,Medium,UPI,New,10,57,65,Late
1251,Quick Eats,Bangalore,2024-04-02 18:05:00,2024-04-02 19:14:00,177,4.6,10.1,Medium,Card,Returning,23,63,69,Late
1252,Urban Food,Hyderabad,2024-04-06 10:28:00,2024-04-06 11:23:00,125,4.9,7.3,Medium,Wallet,Premium,21,50,55,Late
1253,Royal Kitchen,Bangalore,2024-04-05 13:25:00,2024-04-05 13:59:00,411,3.4,3.2,Low,Wallet,New,18,30,34,Late
1254,Urban Food,Hyderabad,2024-04-11 10:41:00,2024-04-11 11:36:00,158,4.0,10.4,Low,Wallet,New,13,54,55,Late
1255,Spice Hub,Pune,2024-04-02 18:06:00,2024-04-02 19:13:00,458,4.8,10.3,Medium,Card,New,17,58,67,Late
1256,Royal Kitchen,Bangalore,2024-04-02 13:46:00,2024-04-02 14:27:00,205,4.8,1.7,High,Wallet,Returning,18,24,41,Late
1257,Food Palace,Mumbai,2024-04-05 21:38:00,2024-04-05 22:16:00,194,4.1,5.9,Medium,Card,Premium,10,33,38,Late
1258,Quick Eats,Hyderabad,2024-04-05 23:58:00,2024-04-06 00:58:00,261,4.9,7.9,High,Wallet,Premium,17,48,60,Late
1259,Royal Kitchen,Pune,2024-04-06 17:09:00,2024-04-06 17:41:00,271,4.1,1.2,Low,UPI,New,25,29,32,Late
1260,Spice Hub,Mumbai,2024-04-03 20:48:00,2024-04-03 21:46:00,398,4.5,8.6,Low,Card,New,21,55,58,Late
1261,Spice Hub,Bangalore,2024-04-02 10:52:00,2024-04-02 11:46:00,368,3.4,8.6,Low,UPI,Returning,19,53,54,Late
1262,Quick Eats,Mumbai,2024-04-02 14:51:00,2024-04-02 15:45:00,351,3.8,4.3,High,UPI,New,20,37,54,Late
1263,Royal Kitchen,Delhi,2024-04-08 14:23:00,2024-04-08 15:19:00,254,3.7,9.8,Medium,Card,Premium,10,49,56,Late
1264,Royal Kitchen,Delhi,2024-04-05 20:33:00,2024-04-05 21:08:00,310,4.9,3.3,High,Wallet,New,10,23,35,Late
1265,Food Palace,Mumbai,2024-04-01 13:36:00,2024-04-01 14:18:00,205,5.0,1.1,High,Card,Returning,23,27,42,Late
1266,Royal Kitchen,Pune,2024-04-11 11:17:00,2024-04-11 12:32:00,189,4.7,8.4,High,UPI,Returning,24,57,75,Late
1267,Tasty Bites,Delhi,2024-04-10 16:17:00,2024-04-10 16:54:00,396,3.2,4.2,Medium,Card,Returning,16,32,37,Late
1268,Quick Eats,Delhi,2024-04-13 17:36:00,2024-04-13 18:36:00,596,4.7,9.1,Medium,Cash,Returning,19,55,60,Late
1269,Spice Hub,Bangalore,2024-04-11 12:33:00,2024-04-11 13:31:00,349,3.5,9.1,Medium,UPI,Returning,15,51,58,Late
1270,Tasty Bites,Pune,2024-04-08 10:13:00,2024-04-08 11:08:00,350,4.6,9.3,Medium,Card,New,13,50,55,Late
1271,Tasty Bites,Pune,2024-04-11 23:00:00,2024-04-11 23:51:00,279,4.6,8.2,Low,Wallet,Returning,18,50,51,Late
1272,Tasty Bites,Hyderabad,2024-04-12 14:09:00,2024-04-12 15:22:00,399,4.3,10.3,High,UPI,New,16,57,73,Late
1273,Spice Hub,Delhi,2024-04-08 15:15:00,2024-04-08 16:01:00,304,4.1,2.0,High,UPI,New,22,30,46,Late
1274,Spice Hub,Delhi,2024-04-05 12:36:00,2024-04-05 13:12:00,171,3.9,1.9,Medium,Card,Premium,20,27,36,Late
1275,Royal Kitchen,Mumbai,2024-04-07 18:12:00,2024-04-07 18:58:00,252,3.3,5.5,Medium,Card,New,19,41,46,Late
1276,Quick Eats,Bangalore,2024-04-13 23:27:00,2024-04-14 00:04:00,326,3.4,4.8,Low,UPI,Returning,14,33,37,Late
1277,Royal Kitchen,Delhi,2024-04-06 16:29:00,2024-04-06 17:39:00,114,4.9,9.9,Medium,Card,Returning,23,62,70,Late
1278,Quick Eats,Pune,2024-04-13 12:39:00,2024-04-13 13:12:00,362,4.9,1.8,Medium,Wallet,New,17,24,33,Late
1279,Tasty Bites,Mumbai,2024-04-13 23:25:00,2024-04-14 00:18:00,103,3.7,6.7,Low,Card,New,22,48,53,Late
1280,Urban Food,Hyderabad,2024-04-02 10:17:00,2024-04-02 10:52:00,404,4.1,1.8,High,Wallet,New,13,20,35,Late
1281,Spice Hub,Delhi,2024-04-06 23:03:00,2024-04-06 23:57:00,204,4.5,9.7,Low,Wallet,Premium,11,49,54,Late
1282,Quick Eats,Mumbai,2024-04-04 20:40:00,2024-04-04 21:10:00,259,3.3,1.6,Low,Wallet,New,19,25,30,Late
1283,Royal Kitchen,Pune,2024-04-12 13:07:00,2024-04-12 13:39:00,409,3.7,5.4,Low,Wallet,Premium,10,31,32,Late
1284,Spice Hub,Hyderabad,2024-04-04 11:30:00,2024-04-04 12:11:00,128,3.7,3.6,Low,Cash,New,24,38,41,Late
1285,Spice Hub,Delhi,2024-04-03 23:15:00,2024-04-04 00:31:00,448,4.9,9.8,High,Wallet,Returning,18,57,76,Late
1286,Urban Food,Hyderabad,2024-04-03 20:01:00,2024-04-03 20:42:00,436,4.8,5.5,Low,Cash,Returning,14,36,41,Late
1287,Food Palace,Mumbai,2024-04-08 14:18:00,2024-04-08 15:08:00,352,4.1,4.5,High,UPI,Returning,13,31,50,Late
1288,Tasty Bites,Delhi,2024-04-12 22:06:00,2024-04-12 22:51:00,175,4.4,3.5,Medium,Wallet,Returning,23,37,45,Late
1289,Spice Hub,Delhi,2024-04-10 16:00:00,2024-04-10 17:16:00,430,4.3,11.8,High,Wallet,New,19,66,76,Late
1290,Royal Kitchen,Hyderabad,2024-04-15 15:08:00,2024-04-15 15:58:00,104,4.4,4.9,Medium,Wallet,New,24,43,50,Late
1291,Food Palace,Delhi,2024-04-15 21:33:00,2024-04-15 22:00:00,435,4.8,2.4,Medium,UPI,Returning,12,21,27,Late
1292,Food Palace,Delhi,2024-04-12 23:50:00,2024-04-13 00:39:00,255,4.0,6.5,Low,Card,Returning,18,44,49,Late
1293,Urban Food,Pune,2024-04-08 19:42:00,2024-04-08 20:30:00,457,4.3,7.4,Low,Wallet,Returning,18,47,48,Late
1294,Tasty Bites,Hyderabad,2024-04-10 23:25:00,2024-04-10 23:43:00,536,4.4,1.8,Low,Card,Premium,11,18,18,On-time
1295,Royal Kitchen,Mumbai,2024-04-11 11:31:00,2024-04-11 12:25:00,489,4.5,3.7,High,UPI,New,25,39,54,Late
1296,Food Palace,Mumbai,2024-04-12 16:48:00,2024-04-12 17:45:00,413,4.6,10.0,Medium,Cash,New,12,52,57,Late
1297,Tasty Bites,Pune,2024-04-02 17:48:00,2024-04-02 18:32:00,264,4.1,7.1,Medium,Cash,Premium,10,38,44,Late
1298,Spice Hub,Bangalore,2024-04-11 19:35:00,2024-04-11 20:03:00,351,4.6,2.6,Low,Wallet,New,16,26,28,Late
1299,Urban Food,Delhi,2024-04-12 12:27:00,2024-04-12 13:10:00,398,4.1,4.0,High,UPI,New,16,32,43,Late
1300,Spice Hub,Pune,2024-04-13 12:57:00,2024-04-13 13:37:00,390,3.4,4.1,Low,UPI,New,21,37,40,Late
